firstName,lastName,email,phoneNumber,cin,customer_id,ssn,month,age,annual_income,monthly_inhand_salary,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,amount_invested_monthly,payment_behaviour,monthly_balance,auto_loan,credit_builder_loan,debt_consolidation_loan,home_equity_loan,mortgage_loan,no_loan,not_specified,payday_loan,personal_loan,student_loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_score
Hamiltonx,Rebecca,rebeccahamiltonx@gmail.com,668365457,ua212,313730,995-31-4811,2.0,37.0,1716472.0,12233933.0,9912638.0,10.0,6.0,19.0,9.0,29.0,19.0,2515.0,7.0,0.0,481302.0,33456963.0,126.0,0.0,100000.0,1.0,18861145.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
Barrettk,Jane,janebarrettk@gmail.com,638063843,ua151,234607,995-31-1425,5.0,16.0,145164.0,11347.0,7770589.0,8.0,5.0,23.0,9.0,62.0,17.0,1639.0,6.0,0.0,398041.0,2575869.0,79.0,0.0,3733684.0,3.0,26842728.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Viswanathap,Aruna,arunaviswanathap@gmail.com,658930882,ua551,958335,995-31-3450,8.0,24.0,5203216.0,4116013.0,3330014.0,3.0,3.0,5.0,1.0,8.0,13.0,1132.0,6.0,0.0,125537.0,34579815.0,377.0,0.0,6636458.0,6.0,5519366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Lisaa,Bose,boselisaa@gmail.com,676344227,ua223,643751,995-31-6223,2.0,27.0,7350902.0,58817515.0,0.0,5.0,5.0,20.0,0.0,17.0,22.0,669.0,3.0,0.0,108286.0,3258769.0,350.0,0.0,2703207.0,4.0,57785443.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
Valetkevitchj,Caroline,carolinevaletkevitchj@gmail.com,629948031,ua775,168728,995-31-2804,1.0,29.0,696540.0,55135.0,17677423.0,6.0,10.0,26.0,6.0,36.0,17.0,2244.0,9.0,0.0,300269.0,23642826.0,137.0,0.0,4742067.0,3.0,17036906.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Baertleiny,Lisa,lisabaertleiny@gmail.com,694799509,ua746,738837,995-31-8260,3.0,32.0,2699221.0,21813508.0,4500032.0,8.0,4.0,3.0,3.0,26.0,11.0,1511.0,4.0,0.0,86586.0,3452255.0,301.0,0.0,52416534.0,6.0,36071823.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Nguir,Yantoultra,yantoultranguir@gmail.com,620762426,ua279,871826,995-31-1996,8.0,28.0,6429477.0,54428975.0,377327.0,6.0,4.0,7.0,1.0,28.0,14.0,1311.0,1.0,0.0,10521.0,29277021.0,282.0,0.0,11708339.0,6.0,62947363.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Lopezc,Luciana,lucianalopezc@gmail.com,609385047,ua692,506531,995-31-4628,3.0,31.0,209869.0,19539083.0,10949677.0,10.0,7.0,16.0,7.0,48.0,16.0,1761.0,15.0,0.0,252334.0,38202354.0,190.0,0.0,1337231.0,4.0,21217096.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Halsy,Tom,tomhalsy@gmail.com,684995818,ua209,331759,995-31-6314,1.0,27.0,1515581.0,11819841.0,22820324.0,7.0,4.0,33.0,3.0,22.0,14.0,53.0,7.0,0.0,19709.0,34414635.0,169.0,0.0,7701765.0,1.0,30836044.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Byrnesz,Nanette,nanettebyrnesz@gmail.com,610712504,ua099,586900,995-31-5725,5.0,37.0,164805.0,1669375.0,8512486.0,8.0,6.0,16.0,7.0,11.0,11.0,1282.0,7.0,0.0,20157.0,3607506.0,84.0,0.0,12501636.0,6.0,309311.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Stewarte,Phil,philstewarte@gmail.com,610352000,ua781,587896,995-31-6939,5.0,30.0,12858552.0,1067446.0,7348568.0,4.0,4.0,7.0,1.0,22.0,10.0,732.0,6.0,0.0,100037.0,3448884.0,261.0,0.0,6336872.0,3.0,63027313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Ermann,Michael,michaelermann@gmail.com,600445101,ua413,481789,995-31-5772,5.0,25.0,3500657.0,3203214.0,7698346.0,5.0,7.0,10.0,4.0,9.0,14.0,2095.0,3.0,0.0,24613.0,3364306.0,193.0,0.0,1359495.0,5.0,35738846.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Sytasd,Andrius,andriussytasd@gmail.com,614158893,ua245,757270,995-31-8275,3.0,30.0,1435708.0,12000233.0,12331106.0,1.0,4.0,5.0,2.0,16.0,1.0,934.0,2.0,0.0,13315.0,31229412.0,385.0,0.0,9340119.0,2.0,42270038.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Hepherb,Tim,timhepherb@gmail.com,631381724,ua555,208655,995-31-5985,3.0,44.0,205912.0,16304419.0,1936848.0,4.0,3.0,19.0,3.0,8.0,9.0,856.0,7.0,0.0,43875.0,36193928.0,101.0,0.0,7520451.0,2.0,33089542.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Stempeli,Jonathan,jonathanstempeli@gmail.com,608044843,ua898,587077,995-31-5001,8.0,43.0,2171956.0,18689634.0,9247226.0,6.0,6.0,9.0,1.0,12.0,15.0,1596.0,9.0,0.0,71744.0,27845406.0,350.0,0.0,20685402.0,1.0,26079507.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Xino,Zhou,zhouxino@gmail.com,634084851,ua499,951743,995-31-7056,2.0,23.0,1949365.0,18094708.0,5639705.0,7.0,6.0,24.0,4.0,36.0,17.0,678.0,11.0,0.0,187803.0,41122303.0,240.0,0.0,17460147.0,2.0,22994858.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Grovert,Ronald,ronaldgrovert@gmail.com,614396109,ua751,240936,995-31-7934,2.0,43.0,7700492.0,62330767.0,37064713.0,10.0,5.0,22.0,6.0,43.0,14.0,3182.0,9.0,0.0,25116.0,36960926.0,17.0,0.0,10806095.0,6.0,3845996.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Yunq,Foo,fooyunq@gmail.com,687530233,ua027,763237,995-31-2476,5.0,23.0,1709648.0,14677067.0,0.0,3.0,4.0,5.0,0.0,15.0,9.0,97.0,7.0,0.0,72806.0,2993009.0,258.0,0.0,11075651.0,3.0,32601416.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Mikolajczakw,Chuck,chuckmikolajczakw@gmail.com,620143837,ua214,508031,995-31-2352,2.0,41.0,10660263.0,8924553.0,12591426.0,7.0,5.0,12.0,2.0,25.0,22.0,1133.0,4.0,0.0,96251.0,37057507.0,360.0,0.0,84804596.0,2.0,19849506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Yukhananovy,Anna,annayukhananovy@gmail.com,659484555,ua061,248087,995-31-6600,2.0,25.0,5804882.0,4780402.0,93477806.0,3.0,3.0,1.0,2.0,12.0,5.0,715.0,3.0,0.0,102094.0,34235924.0,309.0,0.0,45156837.0,6.0,5794055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Paritoshd,Smith,smithparitoshd@gmail.com,602685486,ua718,986590,995-31-5270,8.0,25.0,2224425.0,20076875.0,16227047.0,0.0,5.0,12.0,1.0,0.0,7.0,703.0,3.0,0.0,143194.0,26770275.0,399.0,0.0,11715772.0,3.0,35738397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Klaymane,Ben,benklaymane@gmail.com,661458197,ua674,358109,995-31-7567,1.0,26.0,15891115.0,12012596.0,2680763.0,0.0,4.0,5.0,3.0,7.0,9.0,106.0,4.0,0.0,49448.0,35883167.0,286.0,0.0,31759205.0,4.0,3215591.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Ruanob,Carlos,carlosruanob@gmail.com,602249289,ua167,724674,995-31-8308,6.0,21.0,1475953.0,13949608.0,6779318.0,6.0,6.0,26.0,6.0,61.0,18.0,2902.0,8.0,0.0,480955.0,3667834.0,151.0,0.0,90695404.0,1.0,2710075.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Ingramd,David,davidingramd@gmail.com,686155219,ua025,165879,995-31-3912,1.0,52.0,15905844.0,1337587.0,11174556.0,5.0,2.0,1.0,1.0,9.0,11.0,483.0,2.0,0.0,89256.0,25094519.0,338.0,0.0,12387886.0,2.0,2670529.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
N.d,Sarah,sarahn.d@gmail.com,697108229,ua849,128384,995-31-9716,5.0,26.0,3466859.0,3143049.0,72266136.0,6.0,3.0,10.0,3.0,11.0,12.0,813.0,7.0,0.0,29146.0,31344597.0,254.0,0.0,5317342.0,6.0,42886536.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Taylorz,Edward,edwardtaylorz@gmail.com,632964618,ua079,471275,995-31-4693,5.0,37.0,2645059.0,20792158.0,7367019.0,5.0,6.0,20.0,4.0,29.0,18.0,118.0,1.0,0.0,9529.0,2226341.0,341.0,0.0,7377273.0,5.0,31047867.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Changy,Argin,arginchangy@gmail.com,624591954,ua466,324652,995-31-6046,6.0,39.0,2088673.0,17255608.0,39690117.0,5.0,5.0,12.0,4.0,13.0,8.0,407.0,5.0,0.0,76943.0,32953285.0,393.0,0.0,12767788.0,5.0,27518808.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Siddiquin,Zeba,zebasiddiquin@gmail.com,611023839,ua956,130588,995-31-8309,8.0,44.0,1719127.0,13926058.0,945743.0,9.0,7.0,26.0,9.0,61.0,19.0,526.0,10.0,0.0,442354.0,38236645.0,114.0,0.0,4771908.0,4.0,2569672.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Bansalb,Paritosh,paritoshbansalb@gmail.com,641543328,ua120,407634,995-31-6431,8.0,39.0,3153076.0,26765632.0,7425363.0,1.0,3.0,1.0,4.0,6.0,10.0,854.0,2.0,0.0,70289.0,2414557.0,304.0,0.0,54612724.0,4.0,39878998.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Damounir,Nadia,nadiadamounir@gmail.com,605445457,ua940,232552,995-31-6619,7.0,48.0,3305746.0,28367883.0,28902338.0,4.0,3.0,12.0,2.0,27.0,10.0,708.0,4.0,0.0,95498.0,32061478.0,389.0,0.0,23779791.0,1.0,30697858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Hellero,Gernot,gernothellero@gmail.com,625028889,ua036,110980,995-31-1379,6.0,40.0,7281486.0,6035905.0,0.0,2.0,5.0,4.0,0.0,11.0,2.0,243.0,4.0,0.0,55778.0,324195.0,316.0,0.0,19304019.0,5.0,6605503.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Bergina,Tom,tombergina@gmail.com,689804339,ua569,367039,995-31-1892,5.0,32.0,3694376.0,31676467.0,7659373.0,3.0,5.0,8.0,3.0,0.0,6.0,1035.0,3.0,0.0,11230.0,25711039.0,249.0,0.0,6733945.0,2.0,42283148.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Guid,Koh,kohguid@gmail.com,683005641,ua533,114797,995-31-1568,2.0,43.0,1859817.0,15758475.0,18896397.0,8.0,7.0,16.0,2.0,17.0,15.0,721.0,8.0,0.0,66798.0,33266468.0,239.0,0.0,2112972.0,1.0,21739116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Reynoldsp,Isabel,isabelreynoldsp@gmail.com,676254115,ua722,592272,995-31-1687,6.0,22.0,1963201.0,18530009.0,49469288.0,7.0,5.0,3.0,4.0,14.0,8.0,44.0,5.0,0.0,90486.0,23913448.0,350.0,0.0,8268763.0,4.0,31314316.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Sternm,Marcus,marcussternm@gmail.com,676908890,ua478,311473,995-31-4518,2.0,51.0,497151.0,4084925.0,122770355.0,7.0,3.0,1.0,4.0,21.0,19.0,1028.0,4.0,0.0,121128.0,32689243.0,389.0,0.0,100000.0,3.0,3214853.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Guillaumet,Gilles,gillesguillaumet@gmail.com,673399749,ua814,552710,995-31-7401,1.0,26.0,6359774.0,53598115.0,50170578.0,3.0,7.0,7.0,1.0,29.0,14.0,1367.0,5.0,0.0,116737.0,25681442.0,73.0,0.0,36144247.0,4.0,3843681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Kellyf,Tim,timkellyf@gmail.com,623148730,ua334,276227,995-31-9473,5.0,34.0,1680832.0,12766934.0,18789637.0,0.0,7.0,10.0,2.0,15.0,6.0,167.0,3.0,0.0,5823.0,27269838.0,205.0,0.0,6531385.0,1.0,33356586.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Frankely,Doris,dorisfrankely@gmail.com,638495896,ua366,810677,995-31-8170,6.0,52.0,12827916.0,1096693.0,0.0,2.0,6.0,2.0,0.0,3.0,7.0,1087.0,7.0,0.0,10526.0,36717976.0,199.0,0.0,7480851.0,4.0,6086079.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
dax,Pedro,pedrodax@gmail.com,613997310,ua724,600332,995-31-4858,8.0,36.0,4284779.0,37826492.0,52276196.0,4.0,7.0,2.0,2.0,1.0,7.0,981.0,9.0,0.0,18147.0,40513214.0,254.0,0.0,100000.0,6.0,53586414.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
N.p,Sarah,sarahn.p@gmail.com,637279336,ua943,987546,995-31-8388,4.0,40.0,392943.0,3292525.0,60744392.0,9.0,10.0,30.0,3.0,47.0,20.0,714.0,11.0,0.0,129273.0,36555588.0,163.0,0.0,56681732.0,6.0,4518264.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Thans,Krisztina,krisztinathans@gmail.com,651999765,ua630,192346,995-31-2899,5.0,17.0,1484135.0,14377792.0,7154475.0,6.0,5.0,17.0,7.0,60.0,16.0,2764.0,6.0,0.0,386515.0,2286546.0,93.0,0.0,60987377.0,2.0,2912458.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Luciak,Johnson,johnsonluciak@gmail.com,646137957,ua792,734181,995-31-4171,6.0,36.0,13079312.0,10957427.0,1792512.0,6.0,6.0,20.0,3.0,16.0,14.0,836.0,7.0,0.0,29813.0,40626266.0,205.0,0.0,9761337.0,6.0,1058878.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Felsenthals,Mark,markfelsenthals@gmail.com,628624390,ua412,366612,995-31-8089,1.0,29.0,7161636.0,597103.0,16876225.0,5.0,5.0,16.0,5.0,26.0,14.0,904.0,4.0,0.0,188708.0,27871569.0,87.0,0.0,215353.0,4.0,47298776.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Christopherf,Lynch,lynchchristopherf@gmail.com,693377296,ua439,115946,995-31-7126,3.0,46.0,2758912.0,23430933.0,22087934.0,4.0,5.0,15.0,1.0,25.0,20.0,389.0,0.0,0.0,9933.0,26879951.0,229.0,0.0,38433777.0,5.0,42378763.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Dawsonk,Stella,stelladawsonk@gmail.com,672735678,ua681,104175,995-31-8527,1.0,17.0,10389575.0,5677979.0,33492435.0,9.0,10.0,26.0,5.0,39.0,16.0,2622.0,12.0,0.0,38483.0,41031364.0,163.0,0.0,28294813.0,3.0,26499255.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Dokoupilv,Martin,martindokoupilv@gmail.com,619503175,ua288,884657,995-31-6510,7.0,20.0,10281435.0,11387863.0,3089179.0,5.0,8.0,20.0,6.0,19.0,12.0,1464.0,12.0,0.0,143794.0,36909946.0,130.0,0.0,10265794.0,2.0,2603289.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Bulli,Alister,alisterbulli@gmail.com,618541664,ua379,317489,995-31-5403,8.0,27.0,3588318.0,3176265.0,11580243.0,6.0,5.0,8.0,4.0,16.0,10.0,763.0,5.0,0.0,7852.0,35707436.0,375.0,0.0,12916516.0,5.0,3226589.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Hetznerb,Christiaan,christiaanhetznerb@gmail.com,645932496,ua339,953068,995-31-9776,1.0,42.0,9820878.0,8313065.0,66952545.0,4.0,7.0,3.0,1.0,3.0,7.0,601.0,3.0,0.0,136478.0,3216566.0,301.0,0.0,100000.0,6.0,9000418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Good
Mutikanih,Lucia,luciamutikanih@gmail.com,618155197,ua296,352600,995-31-2354,3.0,22.0,1998965.0,15638042.0,94215515.0,10.0,5.0,21.0,9.0,53.0,21.0,624.0,14.0,0.0,208335.0,2470364.0,111.0,0.0,16030222.0,1.0,19186269.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Good
Edwardsf,Julia,juliaedwardsf@gmail.com,687847871,ua303,489670,995-31-8590,2.0,36.0,11006433.0,9095027.0,13694098.0,5.0,4.0,5.0,2.0,26.0,21.0,1108.0,1.0,0.0,45658.0,27158537.0,261.0,0.0,13982559.0,6.0,87273615.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Klaymanu,Ben,benklaymanu@gmail.com,698744710,ua107,658350,995-31-1798,2.0,21.0,7048374.0,5633645.0,0.0,8.0,6.0,20.0,0.0,26.0,18.0,1468.0,7.0,0.0,7732.0,27736063.0,166.0,0.0,186361.0,2.0,6570035.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Yukhananova,Anna,annayukhananova@gmail.com,652514847,ua459,392686,995-31-9612,6.0,37.0,6656022.0,5369685.0,80292.0,5.0,7.0,20.0,2.0,28.0,18.0,893.0,0.0,0.0,83734.0,2737212.0,369.0,0.0,15967844.0,2.0,57699805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Bakerz,Luke,lukebakerz@gmail.com,608854826,ua519,326798,995-31-9205,5.0,45.0,14538088.0,12361073.0,102758606.0,5.0,3.0,12.0,1.0,9.0,2.0,669.0,2.0,0.0,79779.0,29327234.0,371.0,0.0,54067444.0,4.0,8526743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Barrl,Alistair,alistairbarrl@gmail.com,693928262,ua420,769208,995-31-4609,1.0,24.0,252031.0,22342583.0,3927025.0,5.0,7.0,17.0,2.0,4.0,9.0,261.0,3.0,0.0,39377.0,27256687.0,358.0,0.0,13114142.0,3.0,32301416.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Temple-Westv,Patrick,patricktemple-westv@gmail.com,640072985,ua047,617246,995-31-2813,7.0,40.0,6041094.0,5274245.0,14992639.0,4.0,7.0,17.0,4.0,18.0,9.0,765.0,9.0,0.0,185286.0,3371661.0,194.0,0.0,1899743.0,1.0,4775238.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Good
Spicerf,Jonathan,jonathanspicerf@gmail.com,685800729,ua299,315696,995-31-5675,6.0,26.0,16775352.0,13102046.0,11907302.0,3.0,3.0,12.0,3.0,7.0,7.0,462.0,2.0,0.0,107959.0,4110699.0,349.0,0.0,22551549.0,6.0,11607147.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Moonq,Angela,angelamoonq@gmail.com,630609227,ua422,209430,995-31-6205,6.0,27.0,3484187.0,30254893.0,33366096.0,1.0,7.0,1.0,2.0,1.0,2.0,424.0,6.0,0.0,14205.0,24399435.0,372.0,0.0,108502556.0,2.0,41068027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Valetkevitchr,Caroline,carolinevaletkevitchr@gmail.com,607435699,ua818,891271,995-31-2558,3.0,41.0,9466359.0,80646323.0,4851645.0,5.0,4.0,5.0,1.0,21.0,14.0,1418.0,7.0,0.0,29619.0,2818077.0,263.0,0.0,18253847.0,6.0,8154083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Jonesk,Marc,marcjonesk@gmail.com,645074186,ua703,711670,995-31-9768,4.0,39.0,10737365.0,8847804.0,1950258.0,8.0,4.0,14.0,4.0,18.0,16.0,1661.0,8.0,0.0,112618.0,34062836.0,224.0,0.0,40135967.0,3.0,2988395.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Shirbons,Estelle,estelleshirbons@gmail.com,666074999,ua843,798380,995-31-5533,6.0,29.0,381588.0,29929.0,24843962.0,6.0,8.0,30.0,8.0,61.0,16.0,2934.0,7.0,0.0,267885.0,36941177.0,78.0,0.0,36249294.0,5.0,26460107.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Carewt,Sinead,sineadcarewt@gmail.com,610724646,ua858,176039,995-31-5044,8.0,40.0,314071.0,26152583.0,11520687.0,7.0,7.0,29.0,8.0,27.0,24.0,2416.0,11.0,0.0,294979.0,28468645.0,81.0,0.0,7129617.0,5.0,3250228.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Donativ,Jessica,jessicadonativ@gmail.com,642819113,ua763,179440,995-31-9292,7.0,47.0,18444926.0,1497077.0,0.0,1.0,3.0,7.0,0.0,9.0,2.0,1196.0,4.0,0.0,121901.0,34386715.0,371.0,0.0,1768305.0,1.0,2628772.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Sobolewskiu,Matthias,matthiassobolewskiu@gmail.com,600912149,ua871,977435,995-31-2852,3.0,32.0,317003.0,24446917.0,6686612.0,10.0,8.0,16.0,5.0,23.0,19.0,878.0,7.0,0.0,248273.0,3632342.0,105.0,0.0,9395635.0,5.0,3336467.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
